LECROYWM8500,500500138,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,19-Nov-2021 08:34:10,0                 
Time,Ampl
2.2395e-007,0.000371709
2.24e-007,0.000380274
2.2405e-007,0.000369997
2.241e-007,0.000380274
2.2415e-007,0.000342589
2.242e-007,0.000289488
2.2425e-007,0.000310043
2.243e-007,0.000286062
2.2435e-007,0.000291201
2.244e-007,0.00032546
2.2445e-007,0.000330599
2.245e-007,0.000344302
2.2455e-007,0.000359719
2.246e-007,0.000393978
2.2465e-007,0.000405968
2.247e-007,0.000404255
2.2475e-007,0.000392265
2.248e-007,0.000346015
2.2485e-007,0.000299766
2.249e-007,0.000226109
2.2495e-007,0.000164443
2.25e-007,0.000121619
2.2505e-007,7.53697e-005
2.251e-007,5.65272e-005
2.2515e-007,5.48143e-005
2.252e-007,4.79625e-005
2.2525e-007,8.39344e-005
2.253e-007,0.000119906
2.2535e-007,0.000174721
2.254e-007,0.000203841
2.2545e-007,0.0002381
2.255e-007,0.000256942
2.2555e-007,0.00025009
2.256e-007,0.000226109
2.2565e-007,0.000188424
2.257e-007,0.000137036
2.2575e-007,8.05085e-005
2.258e-007,4.96755e-005
2.2585e-007,1.37036e-005
2.259e-007,-1.02777e-005
2.2595e-007,0
2.26e-007,2.91201e-005
2.2605e-007,7.53697e-005
2.261e-007,0.000113054
2.2615e-007,0.000167869
2.262e-007,0.000210692
2.2625e-007,0.000282636
2.263e-007,0.000344302
2.2635e-007,0.000369997
2.264e-007,0.000385413
2.2645e-007,0.000399117
2.265e-007,0.000371709
2.2655e-007,0.000346015
2.266e-007,0.000318608
2.2665e-007,0.000258655
2.267e-007,0.000239813
2.2675e-007,0.000205554
2.268e-007,0.000155878
2.2685e-007,0.000121619
2.269e-007,0.000123332
2.2695e-007,8.56473e-005
2.27e-007,6.5092e-005
2.2705e-007,4.62496e-005
2.271e-007,4.62496e-005
2.2715e-007,1.88424e-005
2.272e-007,6.85179e-006
2.2725e-007,-5.13884e-006
2.273e-007,-1.71295e-005
2.2735e-007,-4.62496e-005
2.274e-007,-7.53697e-005
2.2745e-007,-8.90732e-005
2.275e-007,-0.000102777
2.2755e-007,-0.00010449
2.276e-007,-9.07862e-005
2.2765e-007,-2.91201e-005
2.277e-007,2.05554e-005
2.2775e-007,6.5092e-005
2.278e-007,0.000138749
