Sound Speed (m/s), StdSSpeed (m/s), Damping Paremeter (m^2/s), Std Damping (m^2/s),  Temp (C)
2352.42485978926, 0.16056086843039408, 7.322003944818935e-05, 4.541784774371104e-07, 514.0
2350.6409028371236, 0.12978324953899842, 6.846981022899406e-05, 3.670964769292613e-07, 516.0
2345.6683686714086, 0.12293670928137193, 6.345622052665577e-05, 3.4760221625723523e-07, 518.0
2342.032837118668, 0.14363859988608466, 6.704237500857894e-05, 4.060685354026881e-07, 519.0
2343.663571456007, 0.1507908361545813, 6.0875610266785554e-05, 4.261081815322059e-07, 520.0
2340.418990539162, 0.14274447871245882, 6.508136216104316e-05, 4.034814692684308e-07, 521.0
2340.541961260896, 0.1229015725731467, 6.434441129683675e-05, 3.471395702717999e-07, 523.0
2340.4283400448044, 0.13564108813612988, 6.0444343303275875e-05, 3.8293278066490914e-07, 524.0
2339.3151886849982, 0.12790144238695694, 6.168984828174079e-05, 3.6109614385682275e-07, 525.0
2337.8723730055444, 0.13130953925966174, 6.164609749633991e-05, 3.70539503698179e-07, 526.0
2336.3336089462346, 0.12567728160505162, 5.631733234084463e-05, 3.5445773460998363e-07, 527.0
2335.5987893689066, 0.13308517198754546, 5.861691875297731e-05, 3.75434812142575e-07, 528.0
2333.8183386283854, 0.11273904411935204, 5.8563975220614165e-05, 3.1834468372315266e-07, 530.0
2331.363560116788, 0.12799847268393721, 6.122537708418694e-05, 3.6097723006307617e-07, 531.0
2331.1666745841303, 0.1311889718230509, 6.206102436968383e-05, 3.700599615612328e-07, 532.0
2329.1683163141092, 0.12831369136523252, 6.429610241623918e-05, 3.614223618135328e-07, 533.0
2328.4480476526564, 0.13068002157200562, 6.166109411910669e-05, 3.681299948459108e-07, 534.0
2326.804367792183, 0.14683409398942454, 6.389069337238837e-05, 4.1353025970114974e-07, 535.0
2325.7481177826285, 0.14137500258408292, 6.300420325291169e-05, 3.9833166335758956e-07, 536.0
2325.6349349647226, 0.14699442326245218, 6.045982091678504e-05, 4.1402848914966583e-07, 537.0
2322.385074638454, 0.14274222667158637, 6.19700415211018e-05, 4.018809150151403e-07, 538.0
2321.135958329977, 0.14183002273358203, 5.663521244048238e-05, 3.9898577077986245e-07, 539.0
2320.459355252, 0.1391876416539447, 5.506043496204522e-05, 3.9183973580240197e-07, 540.0
2316.9950537028853, 0.11841647399286721, 5.670885947904931e-05, 3.335369393598772e-07, 542.0
2316.8358408945455, 0.12886734501818942, 5.786302667051467e-05, 3.6252834359695545e-07, 543.0
2316.2132584571023, 0.12946352127106142, 5.937711339839835e-05, 3.643424066852029e-07, 544.0
2316.396869545543, 0.12728599911420863, 5.864963304396329e-05, 3.5796650921925655e-07, 545.0
2315.6987400312646, 0.1281974938095269, 6.241618754660473e-05, 3.6038914284724325e-07, 546.0
2314.087100974213, 0.1306617916429204, 6.333490607360963e-05, 3.670277527008304e-07, 547.0
2314.0678628326577, 0.13694037318726762, 6.37547487340932e-05, 3.8446497889409933e-07, 548.0
2310.930061631048, 0.13224577187345546, 6.254599533824347e-05, 3.719913360454509e-07, 549.0
2310.717372689804, 0.1356646198902488, 6.275534358928318e-05, 3.8116137309356724e-07, 550.0
2308.037427401221, 0.1403664330993392, 5.8216655950425277e-05, 3.9476858043389016e-07, 551.0
2306.6420237394577, 0.14304076253183495, 5.9319755619656105e-05, 4.015308361375464e-07, 552.0
2303.609535976552, 0.13585419231461157, 6.0862734122614506e-05, 3.810635728378785e-07, 553.0
2304.20614222999, 0.15326195065523018, 5.8711518971211485e-05, 4.2966383150151606e-07, 554.0
2303.4179710907356, 0.13870038430274523, 5.85590445020638e-05, 3.8894098384264315e-07, 555.0
2300.005420786181, 0.12149344169661984, 6.241319888564634e-05, 3.408307707784164e-07, 557.0
2301.154971819428, 0.14492615943166476, 5.97507602489606e-05, 4.066841849370042e-07, 558.0
2300.031413803996, 0.14105107217053103, 6.264428258628435e-05, 3.952128159368089e-07, 559.0
2298.6099980575427, 0.1407951289196192, 5.921514125746948e-05, 3.950856541405933e-07, 560.0
2298.218681773533, 0.1332601228413398, 5.784772818860828e-05, 3.7394191439414204e-07, 561.0
2296.6460535062706, 0.13042906951871738, 5.612828208457198e-05, 3.657882958875133e-07, 562.0
2295.14474816653, 0.13126170468637124, 5.7668328866866076e-05, 3.678809534551559e-07, 563.0
2295.1351776730125, 0.12617910243327607, 5.666622642502591e-05, 3.5373779235678206e-07, 564.0
2292.933192081953, 0.13322647580434352, 5.66015566309864e-05, 3.735978423609338e-07, 565.0
2292.694941874946, 0.13326077346731383, 6.004542934875626e-05, 3.7291433274402465e-07, 566.0
2291.614758734189, 0.12612206094943615, 6.0554468483616135e-05, 3.529175459090292e-07, 567.0
2290.9443979766543, 0.14080437520942943, 6.162067411365868e-05, 3.9413922472327466e-07, 568.0
2289.7852110163994, 0.14219765019590566, 6.47228138424096e-05, 3.971258525899066e-07, 569.0
2289.318745384602, 0.14007154551768206, 6.078038695397221e-05, 3.919673725073879e-07, 570.0
2287.2937835960006, 0.14854524275883124, 5.939604027342437e-05, 4.159311973409388e-07, 571.0
2285.593816776108, 0.14511286722766986, 6.056948798351224e-05, 4.0581165327485194e-07, 572.0
2283.179601738861, 0.14518616065408732, 5.805113971978033e-05, 4.058874625399444e-07, 573.0
2281.5997097098702, 0.13802475014363194, 5.7868462446555986e-05, 3.861668871873793e-07, 574.0
2281.992950517561, 0.1398810390502277, 5.4222819694761256e-05, 3.914225913490245e-07, 575.0
2279.7568929523336, 0.13687462694321362, 5.637807315058963e-05, 3.8304831055878323e-07, 576.0
2278.8805452417923, 0.1383521081522803, 5.7424645985933166e-05, 3.867116749654073e-07, 577.0
2278.0759171883806, 0.13005536300948684, 5.496604717421059e-05, 3.639892280919007e-07, 578.0
2393.672498985042, 0.22739325049293435, 6.569642217218803e-05, 6.428443927310556e-07, 478.0
2393.8442467136556, 0.24826744898308123, 6.752320877930466e-05, 7.006711566077946e-07, 479.0
2389.9740838138746, 0.25507565863031834, 6.50773639549245e-05, 7.198959532042941e-07, 480.0
2390.5219353564285, 0.2547276200216676, 6.422135152977452e-05, 7.193414996805302e-07, 481.0
2387.2415937003875, 0.2650467730396542, 6.215075578357454e-05, 7.485943671301803e-07, 482.0
2387.6598316042187, 0.25705657849963126, 6.127323923087756e-05, 7.256373977295923e-07, 483.0
2384.8004091333355, 0.27010757224402016, 5.8754588893004375e-05, 7.620921660298529e-07, 484.0
2382.4334798853497, 0.23123136593174592, 5.7278702872095246e-05, 6.533820396315045e-07, 485.0
2380.4949685503684, 0.2498370531866137, 6.196394454010566e-05, 7.048858876555387e-07, 486.0
2381.272635161475, 0.2371501654070464, 5.921779899945327e-05, 6.697034173131343e-07, 487.0
2380.073089034591, 0.22492086546512582, 6.204698687161151e-05, 6.351495051158478e-07, 488.0
2381.5009132054374, 0.22460016181430772, 5.992725798427742e-05, 6.332099513247457e-07, 489.0
2379.994108912393, 0.19666372276711122, 5.919316854998781e-05, 5.555682801827394e-07, 490.0
2379.3168786738993, 0.19968443928185486, 6.166179566728529e-05, 5.641549875628986e-07, 491.0
2377.999340139381, 0.20150042656893796, 6.513591747894574e-05, 5.68987907578363e-07, 492.0
2377.877498476149, 0.19742535809107423, 6.160339895389679e-05, 5.573787300691391e-07, 493.0
2374.1635472933895, 0.19437291379769123, 6.148767111267307e-05, 5.484737781572206e-07, 494.0
2372.5373653934894, 0.19582779916623802, 5.967573561392643e-05, 5.525798045543901e-07, 495.0
2371.2032923248994, 0.2049020045861595, 6.339687854879067e-05, 5.782578707179984e-07, 496.0
2369.523674276154, 0.19599435736308482, 6.043292953066861e-05, 5.527614535597511e-07, 497.0
2366.4779056669345, 0.21177451620980461, 6.103091900672296e-05, 5.969136851153865e-07, 498.0
2364.9848417173457, 0.2225100462457555, 5.8345419592399865e-05, 6.265874891729508e-07, 499.0
2363.8768365292754, 0.2039900319762266, 5.874161134504524e-05, 5.747923639966124e-07, 500.0
2362.106679700091, 0.21102672240418988, 5.957500490372459e-05, 5.936614437801541e-07, 501.0
2361.031979324764, 0.19743531461956448, 5.8434077646329995e-05, 5.562396523529284e-07, 502.0
2361.1445907823677, 0.27837304013115843, 6.290357160040334e-05, 7.818429003968071e-07, 506.0
2356.133504152187, 0.2511293125776102, 5.5485523282579806e-05, 7.064910309687219e-07, 507.0
2356.631943524841, 0.21664212216119286, 5.7231661603774425e-05, 6.085987181896888e-07, 508.0
2355.534314971399, 0.23100546808210418, 5.965390345546313e-05, 6.500299792040709e-07, 509.0
2353.882529823017, 0.22406714090892357, 5.977415834914762e-05, 6.293751525903458e-07, 510.0
2355.3245592031813, 0.19411268912981788, 5.841740127942431e-05, 5.452477787511201e-07, 511.0
2353.081852962792, 0.1935397683594278, 6.20073664851392e-05, 5.438076968783846e-07, 512.0
2351.3279438927084, 0.18559569210373011, 6.316155506417077e-05, 5.207682346672874e-07, 513.0
2352.4384641347674, 0.1931239211874883, 6.321220757744085e-05, 5.415435034218222e-07, 514.0
2349.534812817355, 0.19037831067001232, 6.473966817789256e-05, 5.335848391909704e-07, 515.0
2349.439704477305, 0.19394869987864863, 6.261576208954889e-05, 5.439876939390386e-07, 516.0
2346.9597737618556, 0.19784415886501697, 5.9895828688609814e-05, 5.554189631031096e-07, 517.0
2343.4127654487165, 0.20057082794559206, 5.950421174326239e-05, 5.624192349707216e-07, 518.0
2342.499330495426, 0.19611248712350926, 5.873952575548721e-05, 5.501021548978033e-07, 519.0
2341.977193468018, 0.1927425152737206, 6.003331026413834e-05, 5.398962981657703e-07, 520.0
2339.0371003656014, 0.1986465838846944, 6.100740280989828e-05, 5.563429802907726e-07, 521.0
2339.9358518754516, 0.1727697289754211, 5.711972416111414e-05, 4.847651919571951e-07, 522.0
2338.602885731275, 0.19325675524851424, 5.931307774835836e-05, 5.415845086970493e-07, 523.0
2336.778522227373, 0.17958835893905162, 6.029841126514579e-05, 5.035222994650748e-07, 524.0
2336.9226163462563, 0.16483912256599478, 5.868866932853011e-05, 4.622597360285435e-07, 525.0
2337.1860667000287, 0.17657156781666117, 5.8774922044808794e-05, 4.949885475677555e-07, 526.0
2334.9377201746042, 0.18456201143401643, 5.671155042402911e-05, 5.174615203191711e-07, 527.0
2333.602631108718, 0.17174755440711317, 5.724664541237318e-05, 4.815732791861862e-07, 528.0
2332.4389871419276, 0.16317527042601485, 5.525560417191869e-05, 4.5688505781210176e-07, 529.0
2330.3220419413756, 0.16861041284628306, 5.66969742179736e-05, 4.721774468216585e-07, 530.0
2328.370997444654, 0.1591018924405768, 5.893655040486606e-05, 4.454897400344337e-07, 531.0
2327.6358230587016, 0.1590637876040379, 5.938178504446643e-05, 4.4559683489436057e-07, 532.0
2326.783924452379, 0.15423592112086423, 5.955530275065567e-05, 4.31330804657161e-07, 533.0
2325.3145327767297, 0.16583082144097125, 6.379472052105369e-05, 4.629769752551813e-07, 534.0
2323.885412129752, 0.16143572089991629, 6.288865028117044e-05, 4.510471159010861e-07, 535.0
2323.419113628089, 0.17065314102708268, 6.342094171909382e-05, 4.769819663154415e-07, 536.0
2322.505538399205, 0.18366278621851737, 6.120234242838724e-05, 5.131228903647957e-07, 537.0
2320.9845542004186, 0.1709070920998641, 5.695509769117885e-05, 4.782346414121675e-07, 538.0
2318.5790851492193, 0.16855589385793762, 5.668751339768437e-05, 4.719454705286027e-07, 539.0
2316.3209292393035, 0.16581709792547186, 5.760406514067274e-05, 4.639098597967737e-07, 540.0
2316.5007689844538, 0.16186843862092917, 5.330504676865061e-05, 4.5284709357041107e-07, 541.0
2314.8380751615555, 0.1535039779196158, 5.4419863640624614e-05, 4.296628920002892e-07, 542.0
2314.0850777899655, 0.1518798929221392, 5.37999039026768e-05, 4.2518960596057656e-07, 543.0
2312.6840640191767, 0.14835805707898647, 5.380862413547934e-05, 4.15365431678374e-07, 544.0
2312.567669706527, 0.15364775681018658, 5.817448363728224e-05, 4.2936158835385047e-07, 545.0
2312.9170577525165, 0.15162702866080138, 5.4612414323158435e-05, 4.2414564877919025e-07, 546.0
2311.198401139704, 0.14829686992507476, 5.6942736494378536e-05, 4.144077862700809e-07, 547.0
2309.9574973869144, 0.15267692393989332, 6.290243731905196e-05, 4.268248743286446e-07, 548.0
2309.9271009952386, 0.15959379935324056, 5.69417317588444e-05, 4.465346455595148e-07, 549.0
2307.3797121799353, 0.16302749845098563, 5.673266571269155e-05, 4.559198776260728e-07, 550.0
2304.210381868217, 0.165018933287159, 5.824210845161222e-05, 4.613954721730728e-07, 551.0
2303.4905897177277, 0.17775247166365987, 5.753917642971e-05, 4.966175380605863e-07, 552.0
2302.4141395126503, 0.17603685392933274, 5.711204595169494e-05, 4.91389576686625e-07, 553.0
2298.720339069068, 0.1774373313003627, 5.749691813035634e-05, 4.958887583289077e-07, 554.0
2297.2591251000354, 0.1690273852795307, 6.156683974833552e-05, 4.7226455257769083e-07, 555.0
2298.2313112566885, 0.1871609913148449, 5.941670684772788e-05, 5.227793301189367e-07, 556.0
2296.5587454234155, 0.17361782052915065, 5.902192061055174e-05, 4.850660751440771e-07, 557.0
2296.8424413632965, 0.18725009015539965, 5.7771706612444067e-05, 5.242455185265417e-07, 558.0
2295.8122171797368, 0.1711115572593446, 5.4935812865523524e-05, 4.783865058373561e-07, 559.0
2294.9056114643186, 0.17728733148150502, 5.469024226969029e-05, 4.956466207188037e-07, 560.0
2293.446992039542, 0.15908259865230756, 5.193812305407186e-05, 4.449906788779542e-07, 561.0
2291.3484914065643, 0.17186713287773575, 4.963597081434584e-05, 4.81406912909583e-07, 562.0
2290.809839461227, 0.16473696441659935, 5.4225981756454354e-05, 4.6052552114801606e-07, 563.0
2289.636461909688, 0.16092177255416543, 5.293113233956732e-05, 4.497600931265876e-07, 564.0
2288.066781844761, 0.1541138669684865, 5.2837256679283143e-05, 4.310759700644728e-07, 565.0
2287.4766444796537, 0.15957333521257103, 5.630927999627989e-05, 4.4641539014403594e-07, 566.0
2286.2474079833755, 0.15542077170081414, 5.747297387307771e-05, 4.3419196062339906e-07, 567.0
2285.839947490247, 0.16012986804393295, 5.8425875053155774e-05, 4.474648553052316e-07, 568.0
2284.2558430591384, 0.16332789375975015, 5.841405332850342e-05, 4.5689771396061206e-07, 569.0
2283.541712605212, 0.1600980758398403, 5.826347970451748e-05, 4.473490320103707e-07, 570.0
2282.5874119161163, 0.16794669584272903, 5.714780209699681e-05, 4.687445454180205e-07, 571.0
2277.8649169668756, 0.15428915680241795, 5.572877917403904e-05, 4.312691262197059e-07, 572.0
2278.7913716033036, 0.14603826850474383, 5.203828758392913e-05, 4.0814916103315196e-07, 573.0
2276.560502393566, 0.1347312750271138, 5.3754399678638934e-05, 3.764447717235786e-07, 574.0
2276.3555138664938, 0.12955355413818148, 5.109480173262817e-05, 3.623353531227937e-07, 575.0
2275.607390347765, 0.12230894667422607, 5.0475653357481365e-05, 3.421565418414696e-07, 576.0
2274.6375204923074, 0.11744615463167611, 5.214114761512918e-05, 3.2852920670221993e-07, 577.0
2274.97023514232, 0.11281280075890744, 5.444367073859494e-05, 3.1559523107286374e-07, 578.0
2275.586364557033, 0.10422083004828088, 5.44605751842853e-05, 2.9162807176210123e-07, 579.0
