"Time","Base base point T Monitor: Base base point T Monitor (K)","Base/fluid contact point T Monitor: Base/fluid contact point T Monitor (K)","Lid top point T Monitor: Lid top point T Monitor (K)","Lid/fluid contact point T Monitor: Lid/fluid contact point T Monitor (K)"
0.25740000000000024,976.1402264155452,976.1365385821575,973.150057250285,973.1500618031845
0.26380000000000026,976.0986509303331,976.0951680925282,973.1500688436448,973.1500741525552
0.2702000000000002,976.0518758934833,976.0489227299233,973.1500844784936,973.1500906353727
0.27640000000000026,976.0120262626941,976.0091243810547,973.1501003954988,973.1501075587577
0.2828000000000003,975.9734869552506,975.970749876672,973.1501184140348,973.1501266233173
0.28920000000000023,975.9301156801563,975.927843458734,973.1501422759744,973.1501516247735
0.29560000000000025,975.8931264110853,975.8908358249676,973.1501661762658,973.1501769194814
0.3018000000000003,975.8573966049775,975.8552820659831,973.1501927761458,973.1502048679963
0.30820000000000025,975.8171421415473,975.8154376417955,973.1502274918793,973.150241051618
0.31460000000000027,975.7827980552369,975.7810581440577,973.1502617558564,973.1502771287567
0.3210000000000003,975.7496115028283,975.7480169457698,973.1502993986503,973.1503164911552
0.3274000000000003,975.7118783100544,975.7105018744353,973.1503483781853,973.150367537787
0.3336000000000003,975.6802832342593,975.679005416848,973.1503951272724,973.1504163230279
0.3400000000000003,975.6494225628799,975.6482660571197,973.1504464569505,973.1504697743029
0.3464000000000003,975.6143191722858,975.6133505365804,973.1505124801909,973.1505383142854
0.35280000000000034,975.584911745212,975.5840155564667,973.1505748156673,973.1506031386618
0.3592000000000003,975.5517694681805,975.5511725606129,973.1506535643517,973.1506843459928
0.36540000000000034,975.523482062251,975.5228566328379,973.1507288992427,973.1507627364683
0.37180000000000035,975.4960778001856,975.4955095116587,973.1508096132588,973.1508463981496
0.3782000000000003,975.4651797486697,975.4648795254577,973.1509106545965,973.150950277936
0.38460000000000033,975.4387764543626,975.4384086837618,973.1510065629876,973.1510499058312
0.39100000000000035,975.4132258611886,975.4129329963936,973.1511083396379,973.1511549762679
0.39720000000000033,975.3843833948149,975.3843325821646,973.1512348389573,973.1512846776674
0.40360000000000035,975.359725732936,975.3596037447412,973.1513539905923,973.151408124664
0.41000000000000036,975.3358548419598,975.3357953595964,973.1514795656391,973.151537438821
0.4164000000000004,975.3086588049938,975.3087106135283,973.1516361024655,973.1516982354167
0.4228000000000004,975.2858391413574,975.2859189198728,973.151779534254,973.1518458785448
0.4290000000000004,975.2635109916768,975.2636483067166,973.1519313893347,973.1520018687227
0.4354000000000004,975.238060280296,975.2382946728185,973.1521195056163,973.1521946978481
0.4418000000000004,975.216696121908,975.2169508405461,973.1522908285833,973.1523706909999
0.4482000000000004,975.1925706763516,975.1930089873022,973.152499935907,973.1525838859542
0.4544000000000004,975.1719377974944,975.1723256609513,973.1526934595395,973.1527830133647
0.46080000000000043,975.151912243346,975.1523140645131,973.1528947501988,973.1529894155457
0.4672000000000004,975.129289362668,975.1298579109598,973.1531391571783,973.1532381775482
0.4736000000000004,975.1099192525579,975.1104124462233,973.153364417265,973.1534698518038
0.4800000000000004,975.091140915701,975.0916652227853,973.1535972460437,973.1537079374298
0.4862000000000004,975.0699026039613,975.0705795183934,973.1538788694369,973.1539941308868
0.4926000000000004,975.0517108343182,975.0523128056407,973.1541372577816,973.1542594744581
0.49900000000000044,975.0340685917641,975.0346959030973,973.1544032425547,973.1545310698358
0.5054000000000004,975.0139311260406,975.01461783,973.154726802655,973.1548607636379
0.5118000000000005,974.9970026842933,974.9976909923166,973.1550163809451,973.1551565120612
0.5180000000000005,974.980410722419,974.9811235407694,973.1553165998497,973.155462585169
0.5244000000000004,974.9614639924645,974.9622288875039,973.155680435272,973.1558328538138
0.5308000000000005,974.9455307811243,974.9462940088702,973.156004855283,973.1561637810184
0.5372000000000005,974.9275064158743,974.9283888129644,973.1563928560249,973.1565567701117
0.5436000000000005,974.9120525447481,974.912862800545,973.15674525578,973.1569174391284
0.5498000000000005,974.8970522076418,974.8978767536239,973.1571047226399,973.1572832830925
0.5562000000000005,974.880064236189,974.8809980717242,973.1575336266102,973.1577172486998
0.5626000000000005,974.8654939946006,974.866357143659,973.1579219514027,973.1581142708962
0.5690000000000005,974.8513468767618,974.8522203652261,973.1583169438129,973.1585158879109
0.5752000000000005,974.8353200743392,974.8362946034935,973.1587868414388,973.1589908587379
0.5816000000000006,974.8215696241497,974.8224750584994,973.1592110641991,973.1594241702622
0.5880000000000005,974.8082144842791,974.8091274408674,973.1596414549025,973.1598613778875
0.5944000000000005,974.7929460533262,974.7938910893976,973.1601571266517,973.160384231438
0.6008000000000006,974.7800903717024,974.7810257789669,973.1606119121891,973.1608464616318
0.6070000000000005,974.7674720083514,974.7684156553235,973.1610772484537,973.1613186536682
0.6134000000000005,974.7530405535654,974.7540122856798,973.1616334538198,973.1618821497631
0.6198000000000006,974.7408858753296,974.7418466268375,973.162122809567,973.1623791212577
0.6262000000000005,974.7271153359254,974.7281566940334,973.1627005613861,973.1629618728232
0.6326000000000006,974.7152909785901,974.7162679109039,973.1632187436678,973.163490005655
0.6388000000000006,974.703797948146,974.7047771630347,973.1637413535569,973.1640197506641
0.6452000000000006,974.6907631800029,974.6918168732014,973.1643575981549,973.1646408994498
0.6516000000000006,974.6795673774931,974.6805584561951,973.1649091553006,973.1652026576783
0.6580000000000006,974.6686823543246,974.6696735843108,973.1654643836463,973.1657651176171
0.6644000000000005,974.6562244030755,974.6572351393626,973.1661242221122,973.1664323596489
0.6706000000000006,974.6457244434619,974.6467242831677,973.1667015108338,973.1670174106392
0.6770000000000006,974.6354069215291,974.6364055299174,973.1672880896504,973.1676112602528
0.6834000000000006,974.6235952628249,974.6246108304672,973.1679839207885,973.168314476671
0.6898000000000006,974.6136367180721,974.6146382183421,973.1685916711492,973.1689301888421
0.6962000000000006,974.6023427509498,974.6034048924552,973.169304159185,973.1696471948916
0.7024000000000006,974.5926423787224,974.5936586066691,973.1699382300461,973.1702912137122
0.7088000000000007,974.5831906240581,974.5841923272778,973.1705748740776,973.1709358436041
0.7152000000000006,974.572468652425,974.5735266590524,973.1713200562408,973.1716853605516
0.7216000000000007,974.563250273473,974.5642523225906,973.1719827875729,973.1723589023246
0.7278000000000007,974.5542797380432,974.555278166207,973.1726460958874,973.1730294205399
0.7342000000000006,974.5440932516926,974.5451440187935,973.1734220419862,973.1738095015146
0.7406000000000007,974.5353330857439,974.5363296528384,973.1741111452044,973.17450950153
0.7470000000000007,974.5268064504086,974.5277982219454,973.1747999585182,973.1752055056005
0.7534000000000006,974.5170359110215,974.5180374853442,973.175612517432,973.176025153467
0.7596000000000007,974.5087911341153,974.5097795269336,973.1763183145645,973.1767387000374
0.7660000000000007,974.5006807578241,974.5016637069891,973.1770308319504,973.1774583347093
0.7724000000000006,974.4913850040173,974.4923762919975,973.1778702910888,973.1783047515161
0.7788000000000007,974.4835385431448,974.4845145230283,973.1785986103095,973.1790409340682
0.7852000000000007,974.4746297239952,974.4756489723982,973.1794469405115,973.1798928012577
0.7914000000000007,974.4669692378843,974.467948198899,973.180197135652,973.1806531125709
0.7978000000000007,974.4594972783754,974.460460899894,973.1809460607923,973.1814098193012
0.8042000000000007,974.4510117552808,974.4520157651966,973.1818174216984,973.1822844787714
0.8106000000000008,974.443708114857,974.4446640797969,973.1825878251401,973.1830658472513
0.8170000000000007,974.4365935680042,974.4375428297883,973.183354803961,973.1838396614414
0.8232000000000007,974.4285060071574,974.4294933325555,973.1842470272285,973.1847349010186
0.8296000000000008,974.4215433400233,974.4224841915295,973.1850350780529,973.1855338758255
0.8360000000000007,974.4147595714692,974.4156933954617,973.1858189016165,973.1863244035768
0.8424000000000007,974.4069779372288,974.4079159685385,973.1867387352042,973.1872505805075
0.8486000000000008,974.4004045831558,974.4013290688947,973.1875336569203,973.1880527888578
0.8550000000000008,974.3939321709995,974.3948493683301,973.1883324737055,973.1888581671757
0.8614000000000007,974.3865061316609,974.3874266897925,973.1892690530558,973.1898008968546
0.8678000000000008,974.3802314593925,974.3811369862905,973.1900777910096,973.1906169818692
0.8742000000000008,974.3731000489644,974.3740371917671,973.191015467442,973.1915570490612
0.8804000000000007,974.3669617415128,974.3678639326603,973.1918409361734,973.1923922864785
0.8868000000000008,974.360968947914,974.3618562749745,973.1926616343281,973.1932201850757
0.8932000000000008,974.3541565304009,974.3550735089505,973.1936124127901,973.1941731073248
0.8996000000000008,974.3482871931664,974.3491630904745,973.1944494938975,973.1950207859026
0.9060000000000008,974.3425646358405,974.3434327996226,973.1952796703571,973.1958570962164
0.9122000000000008,974.3360531726377,974.3369494335477,973.1962415500236,973.1968208335973
0.9186000000000009,974.3304419934998,974.3312985290469,973.1970877829953,973.1976775355416
0.9250000000000008,974.3249701438971,974.3258188570198,973.197926471837,973.1985221862468
0.9314000000000008,974.3186874644932,974.3195371570781,973.1989069934543,973.1995080922293
0.9378000000000009,974.3133749926511,974.3142103820018,973.1997513101619,973.2003591734469
0.9440000000000008,974.3081402402345,974.3089690667048,973.2005968183801,973.201210260434
0.9504000000000008,974.3021282689565,974.3029575906224,973.2015847320744,973.202203341976
0.9568000000000009,974.2970437370824,974.2978589951098,973.2024348613465,973.2030600612674
0.9632000000000008,974.2912597066315,974.2920985664487,973.2034172333333,973.204043695188
0.9696000000000009,974.286272866097,974.2870754179901,973.2042799651015,973.2049164861625
0.9758000000000009,974.28140758923,974.2822024569947,973.2051336306233,973.2057755882372
0.9822000000000009,974.2758676837851,974.2766847836835,973.2061203841764,973.2067633758984
0.9886000000000009,974.2710904443379,974.2718724291678,973.206986457974,973.2076393361971
0.9950000000000009,974.2664288417626,974.2672029344924,973.2078429823665,973.2085011544127
1.0012000000000008,974.2611199493971,974.2619152164101,973.2088324776329,973.209491419809
1.0076,974.2565410710503,974.2573023738026,973.209700487041,973.2103691341811
1.0139999999999993,974.2520722825184,974.2528257278373,973.2105584986948,973.2112322532962
1.0203999999999986,974.2469368672465,974.247689463186,973.211558834499,973.2122369543733
1.026799999999998,974.2425907583046,974.2433302556459,973.2124178757964,973.2131019092687
1.0329999999999973,974.238304852087,974.2390376219745,973.2132760205412,973.2139647665679
1.0393999999999965,974.2333784260696,974.2341100787768,973.2142760942942,973.2149689902004
1.0457999999999958,974.2292084557256,974.2299272846569,973.2151344954096,973.2158331162046
1.0521999999999951,974.2244608401725,974.225197644017,973.2161239712617,973.2168228433974
1.0585999999999944,974.2203641541698,974.2210698834635,973.2169908189039,973.2176988740653
1.0647999999999938,974.2163642478005,974.2170624747567,973.2178466557849,973.2185592750299
1.071199999999993,974.2118059609639,974.2125211900259,973.2188336200254,973.2195462950226
1.0775999999999923,974.2078719760895,974.2085571362661,973.2196978900328,973.2204195437333
1.0839999999999916,974.2040302998909,974.2047078611346,973.2205508504004,973.2212769247799
1.090399999999991,974.1996127454302,974.2002886276504,973.2215436333667,973.2222732925325
1.0965999999999902,974.1958720327116,974.1965367663204,973.2223947246833,973.223129395516
1.1029999999999895,974.1921805353855,974.1928377665992,973.2232437947015,973.2239827023438
1.1093999999999888,974.1879349657969,974.1885903581293,973.2242316615774,973.224973949728
1.1157999999999881,974.1843390684443,974.1849826603287,973.2250782758518,973.2258255920971
1.1219999999999875,974.1807903830038,974.1814274708352,973.2259224577174,973.2266736254517
1.1283999999999867,974.1767081344151,974.1773432461501,973.2269043488649,973.2276586968164
1.134799999999986,974.173250000587,974.1738735878596,973.2277455366486,973.2285047256146
1.1411999999999853,974.1693097609345,974.1699473024869,973.2287133761305,973.2294719662731
1.1475999999999846,974.1659071122068,974.166517983185,973.2295597158255,973.230326504783
1.153799999999984,974.162582453516,974.163186270445,973.2303939185643,973.2311644209794
1.1601999999999832,974.1587907665512,974.1594078357117,973.2313542592977,973.2321240032213
1.1665999999999825,974.1555158798542,974.1561071228351,973.2321937659566,973.232971493026
1.1729999999999818,974.152315562389,974.1528997186481,973.2330209936758,973.2338023000399
1.1793999999999811,974.1486327070775,974.1492146137907,973.233982239222,973.2347662100044
1.1855999999999804,974.14551176032,974.1460836470304,973.2348049607832,973.2355930833337
1.1919999999999797,974.1424297268777,974.142994650888,973.2356245282457,973.236416058416
1.198399999999979,974.1388824340785,974.1394450365218,973.2365765916174,973.2373706027626
1.2047999999999783,974.1358757104482,974.1364277809016,973.2373912793818,973.2381894600562
1.2111999999999776,974.1324478232073,974.1330114795868,973.2383275740597,973.2391246048154
1.217399999999977,974.1294881438981,974.1300317472172,973.2391446967548,973.2399482246944
1.2237999999999762,974.1265903292118,974.1271236611381,973.2399507139379,973.2407582353478
1.2301999999999755,974.1232860993512,974.123830468591,973.2408767992044,973.2416830383207
1.2365999999999748,974.1204305979713,974.1209519921383,973.2416855099902,973.2424989379416
1.2429999999999741,974.1176386329003,974.1181534101767,973.2424816360794,973.2432980279182
1.2491999999999734,974.11445219279,974.1149776221163,973.2433969334467,973.2442118791068
1.2555999999999727,974.1116980550003,974.1122012174286,973.2441960312004,973.2450179523698
1.261999999999972,974.1090048194752,974.1095014967168,973.2449825189233,973.2458072454677
1.2683999999999713,974.1059032721225,974.106397469632,973.2458952939259,973.2467218689748
1.2745999999999706,974.1032730551658,974.1037583136527,973.2466755806438,973.2475055069852
1.28099999999997,974.1006739179028,974.1011528235947,973.2474520232089,973.2482846002767
1.2873999999999692,974.0976802887734,974.0981566953873,973.2483529413403,973.2491872072474
1.2937999999999685,974.0951410557846,974.0956081110124,973.2491229830101,973.2499606219335
1.3001999999999678,974.0922441014062,974.092720454498,973.2500069890774,973.2508429172361
1.3063999999999671,974.0897410806579,974.0902000383238,973.2507776309302,973.2516191213703
1.3127999999999664,974.0872887790294,974.0877386233046,973.2515370448373,973.2523817481904
1.3191999999999657,974.0844905937734,974.0849493303537,973.2524086790592,973.2532515705074
1.325599999999965,974.0820707347311,974.0825095959544,973.2531690534437,973.2540181522488
1.3319999999999643,974.0797031887146,974.0801360525307,973.2539168996046,973.254768253644
1.3381999999999636,974.0769992682536,974.0774407527101,973.2547758525641,973.255625263613
1.344599999999963,974.0746605808127,974.0750827841999,973.2555250312605,973.2563804473257
1.3509999999999622,974.0723721445362,974.072788481887,973.2562617450211,973.2571192763965
1.3573999999999615,974.0697349602349,974.0701487905292,973.2571159666447,973.257974642767
1.3637999999999608,974.0674968722119,974.0679022019193,973.2578455929391,973.2587070709187
1.3699999999999601,974.065284114519,974.0656842669237,973.2585709241014,973.2594342090102
1.3763999999999594,974.0627336191956,974.06313127614,973.2594118742524,973.2602761680066
1.3827999999999587,974.0605687941191,974.0609581689623,973.260130050198,973.2609969997872
1.389199999999958,974.0580973313286,974.0584943050994,973.2609538411507,973.2618186567154
1.3953999999999573,974.0559605143957,974.0563423436492,973.2616714046236,973.2625409100428
1.4017999999999566,974.0538656908163,974.0542394511154,973.2623779961106,973.26325001525
1.408199999999956,974.0514738104342,974.051854866304,973.2631883831194,973.2640581934997
1.4145999999999552,974.0494039516818,974.0497677349141,973.263894788337,973.2647698863606
1.4209999999999545,974.0473775877523,974.0477359784165,973.2645890810433,973.265465813692
1.4271999999999538,974.0450617961102,974.0454272903356,973.2653859555247,973.2662603764315
1.4335999999999531,974.0430574964308,974.043406217577,973.2660804933931,973.2669600155651
1.4399999999999524,974.0410950617326,974.041438515097,973.2667630414478,973.2676440771244
1.4463999999999517,974.0388320777187,974.0391731143587,973.267553926703,973.2684355121536
1.452799999999951,974.0369103058542,974.0372438194742,973.2682290094058,973.269112746457
1.4589999999999503,974.035009140338,974.0353379890073,973.2688997212914,973.2697846958363
1.4653999999999496,974.0328163727846,974.0331428337453,973.2696768600235,973.2705622706152
1.471799999999949,974.0309539771837,974.0312731088846,973.2703401335712,973.2712275680261
1.4781999999999482,974.0288264111525,974.029151865734,973.2711005017463,973.271985493492
1.4845999999999475,974.0269843596258,974.0272942947922,973.2717630100682,973.2726526217835
1.4907999999999468,974.0251801821281,974.0254852582391,973.2724138974618,973.2733046857579
1.4971999999999461,974.0231172596581,974.0234284292319,973.2731606557658,973.2740489481293
1.5035999999999454,974.0213309391056,974.0216270257703,973.2738112401802,973.2747039804904
1.5099999999999447,974.0195811191568,974.0198723808284,973.2744503607936,973.275344201758
1.516399999999944,974.0175623105779,974.0178512738382,973.2751906411263,973.2760846345578
1.5225999999999433,974.0158471557611,974.0161297133201,973.2758222433333,973.2767177886532
1.5289999999999426,974.0141494068747,974.0144272546465,973.2764496390703,973.2773461817782
1.535399999999942,974.0121904155743,974.0124660015526,973.2771762768346,973.2780728741182
1.5417999999999412,974.010525758987,974.0107946859177,973.2777962336593,973.2786944170963
1.5479999999999405,974.0088780014194,974.0091427475543,973.2784119240615,973.2793108601055
1.5543999999999398,974.006976326405,974.00723884876,973.279125002987,973.2800238997473
1.5607999999999391,974.0053601640269,974.0056161977772,973.2797333453555,973.280633718184
1.5671999999999384,974.0035127488484,974.0037741366625,973.2804304626984,973.2813281764838
1.5735999999999377,974.0019122724955,974.0021600558013,973.2810376143468,973.2819391773028
1.579799999999937,974.0003438044257,974.0005872485232,973.2816339066217,973.2825361792011
1.5861999999999363,973.9985492975808,973.9987979204151,973.2823177789502,973.2832173563261
1.5925999999999356,973.9969944594475,973.9972298463883,973.2829133557273,973.2838166293102
1.598999999999935,973.9954705264731,973.9957016085247,973.2834982515063,973.2844021727121
1.6053999999999342,973.9937112604405,973.993940225921,973.2841754969106,973.2850791459314
1.6115999999999335,973.9922157048337,973.9924389900984,973.2847531283359,973.2856578409052
1.6179999999999328,973.9907345003458,973.9909535852175,973.2853267462741,973.2862320195154
1.6243999999999321,973.9890243450285,973.9892413546415,973.2859908986138,973.2868958196624
1.6307999999999314,973.9875702655343,973.9877813745137,973.2865573760381,973.2874633982966
1.6371999999999307,973.9859073469953,973.9861232097434,973.2872063872638,973.288109632258
1.64339999999993,973.9844671252771,973.9846724661826,973.2877710297106,973.2886769682412
1.6497999999999293,973.9830529417773,973.9832525312438,973.2883264526815,973.2892333987137
1.6561999999999286,973.9814354480828,973.9816396483893,973.2889627733266,973.2898669166484
1.662599999999928,973.9800333384585,973.9802255532056,973.2895168347318,973.2904241457013
1.6687999999999272,973.9786585148324,973.9788468617975,973.2900608725906,973.2909685010303
1.6751999999999265,973.9770846365582,973.9772774589985,973.2906846819426,973.2915894847713
1.6815999999999258,973.9757201684137,973.9759013175463,973.2912278297371,973.2921356661163
1.6879999999999251,973.9743820933587,973.9745594071144,973.2917611398697,973.2926692440388
1.6943999999999244,973.9728364872655,973.973011881098,973.2923785371601,973.2932860236248
1.7005999999999237,973.9715218029268,973.9716921539888,973.292905025898,973.2938131621889
1.706999999999923,973.9702190383708,973.9703856477663,973.293427773341,973.2943361050117
1.7133999999999223,973.9687140374219,973.9688787693595,973.2940329279934,973.2949405773414
1.7197999999999216,973.9674336583432,973.9675931527163,973.2945490029888,973.2954573424728
1.726199999999921,973.9659685491362,973.9661321895903,973.2951401868992,973.2960456508121
1.7323999999999202,973.9646989280603,973.9648532574714,973.2956544438522,973.2965620455162
1.7387999999999195,973.9634516000813,973.9636008221602,973.2961602457559,973.2970684586455
1.7451999999999188,973.962024140841,973.9621773977677,973.2967396535026,973.29764497612
1.7515999999999181,973.9607860676367,973.9609287121339,973.2972440977575,973.2981519933526
1.7579999999999174,973.9595714431912,973.9597105865031,973.2977393755078,973.2986472860764
1.7641999999999167,973.958180193288,973.9583233220646,973.2983072186353,973.2992122028987
1.770599999999916,973.9569733792954,973.9571061610371,973.2988015918871,973.2997090329579
1.7769999999999153,973.9557892929118,973.9559186590244,973.299286979184,973.3001943729837
1.7833999999999146,973.9544207981141,973.9545484420389,973.29984886002,973.3007553583265
1.789799999999914,973.9532560474897,973.953378915385,973.3003280118929,973.3012349239527
1.7959999999999132,973.9521014118059,973.9522212389336,973.300803665871,973.301710360256
1.8023999999999125,973.9507667172543,973.9508848636987,973.3013543203429,973.3022600676861
1.8087999999999118,973.949630604369,973.9497440916958,973.3018238990309,973.3027299916815
1.815199999999911,973.9483298650772,973.9484470237575,973.3023618082119,973.3032649722448
1.8213999999999104,973.9472020740807,973.9473109552395,973.3028297077242,973.3037345317581
1.8277999999999097,973.9460935255069,973.9461978610782,973.3032899102632,973.3041950138207
1.834199999999909,973.9448242009456,973.9449321204171,973.3038170836355,973.3047192519878
1.8405999999999083,973.9437226947286,973.9438211704048,973.3042760464891,973.3051802747227
1.8469999999999076,973.9426415091157,973.9427368661999,973.3047266757436,973.3056306489606
1.853199999999907,973.941402439851,973.9415013476781,973.3052433401326,973.3061443519389
1.8595999999999062,973.9403270648754,973.940416755276,973.3056931610599,973.306596133141
1.8659999999999055,973.9392714189269,973.9393580665969,973.3061348209822,973.3070374871744
1.8723999999999048,973.9380507218049,973.9381358380391,973.3066461031576,973.3075476533684
1.878799999999904,973.9370112173339,973.937092076739,973.3070821242308,973.3079837899754
1.8849999999999034,973.9359802396831,973.9360583904105,973.3075149832887,973.3084161941841
1.8913999999999027,973.9347878629382,973.9348645215704,973.3080161246024,973.3089161789617
1.897799999999902,973.9337723646075,973.9338448683019,973.3084435064624,973.3093436197397
1.9041999999999013,973.9326091127309,973.932684913096,973.3089331170765,973.3098302826819
1.9105999999999006,973.9315992509846,973.9316664054654,973.30935940247,973.3102582772831
1.9167999999999,973.9306076515364,973.9306720032324,973.3097779757696,973.3106763993978
1.9231999999998992,973.9294707820665,973.9295383609599,973.3102579328299,973.3111534082367
1.9295999999998985,973.9284837195104,973.928542852787,973.3106758237769,973.311572920717
1.9359999999998978,973.9275144050775,973.9275707585329,973.3110861689537,973.3119827911319
1.9421999999998971,973.9264029792628,973.9264625385385,973.3115567003649,973.3124503557503
1.9485999999998964,973.9254379020693,973.9254892095236,973.311966398752,973.3128615910624
1.9549999999998957,973.9244900845408,973.9245386792194,973.3123687121912,973.313263388628
