"Time","Base base point T Monitor: Base base point T Monitor (K)","Base/fluid contact point T Monitor: Base/fluid contact point T Monitor (K)","Lid top point T Monitor: Lid top point T Monitor (K)","Lid/fluid contact point T Monitor: Lid/fluid contact point T Monitor (K)"
2.0E-5,773.1827403857772,773.1500022330023,773.1500000000001,773.15
1.2800000000000002E-4,773.4160628176697,773.1502727007424,773.1500000000009,773.1500000093029
2.5600000000000004E-4,773.713448709602,773.1523560336244,773.1500000000501,773.1500000960125
3.84E-4,774.1294982612886,773.1606439448802,773.1500000008609,773.1500004547183
5.120000000000001E-4,774.5389365209826,773.1762169523952,773.1500000048632,773.1500013792836
6.360000000000004E-4,774.9912597291723,773.2024574442797,773.1500000186351,773.1500030192167
7.640000000000007E-4,775.5684088903465,773.2496537933436,773.1500000648805,773.1500060506431
8.920000000000011E-4,776.1040196396053,773.3069615012711,773.1500001567588,773.1500105775548
0.0010200000000000014,776.6415517187565,773.3812244196266,773.1500003323479,773.1500165565719
0.0011480000000000017,777.0690664445308,773.4908103137096,773.1500007054191,773.1500260138806
0.001272000000000002,777.4010231280754,773.6037596599971,773.1500012371806,773.1500364988967
0.0014000000000000024,777.7092529685851,773.7322308328149,773.1500020397677,773.1500492548594
0.0015280000000000027,778.0459446505942,773.8986789890589,773.1500034271207,773.1500670217662
0.001656000000000003,778.3192579073803,774.0531000862748,773.1500051036811,773.1500847268496
0.0017840000000000035,778.6237234960587,774.2436801270212,773.1500077511005,773.1501072872226
0.0019080000000000037,778.8759764376787,774.4154913697072,773.1500107295045,773.1501304614053
0.002036000000000004,779.1206543086669,774.5923972533791,773.1500144408731,773.1501548542867
0.0021640000000000045,779.3983434313245,774.8037484441353,773.150019801448,773.1501848070178
0.0022920000000000045,779.6319812214136,774.9897439408583,773.1500253902012,773.1502142460234
0.002420000000000005,779.8612614324194,775.1779073214939,773.1500319408606,773.1502445425814
0.0025440000000000055,780.1242106485868,775.3995253000938,773.1500408740263,773.1502810808198
0.0026720000000000055,780.3473618410932,775.5924253512586,773.1500497381387,773.1503160577067
0.002800000000000006,780.5677901690682,775.7860050828509,773.1500597216886,773.1503516674677
0.0029280000000000066,780.822450729207,776.0130503030989,773.1500728540855,773.1503951841646
0.0030520000000000065,781.0388965574252,776.2085232106924,773.1500854209972,773.1504341991542
0.003180000000000007,781.2538647888914,776.4045098873094,773.1500992259411,773.1504747028653
0.0033080000000000075,781.5030275711106,776.6336095868602,773.1501169268887,773.1505238031447
0.0034360000000000076,781.715370764525,776.8303321923673,773.1501334890776,773.1505675148107
0.003564000000000008,781.9614496621349,777.0593479826027,773.1501544192013,773.1506192354434
0.0036880000000000085,782.1720898517696,777.256901095946,773.150173846103,773.1506670484825
0.0038160000000000086,782.3815404805467,777.4538922424262,773.1501945629701,773.1507152541479
0.003944000000000008,782.6245740232362,777.6829713491913,773.150220373701,773.1507721436459
0.004072000000000009,782.6929241740837,777.8804163669454,773.1502440272171,773.1508243932518
0.004200000000000009,782.6335635373977,778.0762823257983,773.1502689826252,773.1508769057764
0.004324000000000009,782.4888433490074,778.2999044692932,773.1502997506873,773.1509386339908
0.00445200000000001,782.3089877763906,778.4857668055006,773.1503276793087,773.1509945628516
0.00458000000000001,782.0831834435863,778.6614649339294,773.1503569046431,773.1510501437884
0.004708000000000011,781.767064265615,778.8509068785047,773.1503926910273,773.1511154579603
0.004836000000000011,781.4544138549875,778.9975433962321,773.150424795056,773.1511715620852
0.004960000000000011,781.1057730521914,779.1276323492727,773.1504581866399,773.1512273904563
0.009400000000000013,779.6678330644123,779.5026906128884,773.1522406887883,773.153101549601
0.01580000000000002,779.3204993919362,779.2051813004489,773.1542613910565,773.15503704171
0.022200000000000022,779.0375797652073,778.9521980056313,773.1563688876281,773.1570692896836
0.02840000000000003,778.8438894150958,778.7729690683309,773.1580671705179,773.1587255063089
0.03480000000000003,778.682195199583,778.6211689372889,773.1596371400933,773.1602585617221
0.041200000000000035,778.5211370725165,778.4688252631261,773.161329896695,773.16190780766
0.047600000000000045,778.3966527160937,778.3495400236703,773.1627219074629,773.1632770651959
0.05400000000000005,778.2844815389662,778.2418111991075,773.1640192068883,773.1645498298632
0.06020000000000005,778.1650163320381,778.1269273718124,773.1654262659674,773.1659262991077
0.06660000000000006,778.067405851245,778.0321626297281,773.1665849900832,773.1670700115772
0.07300000000000006,777.975570730016,777.9430444092017,773.167663835748,773.168131264258
0.07940000000000007,777.8732149873376,777.8435661761141,773.1688425202663,773.1692899854526
0.08580000000000007,777.7886373700961,777.7610594138586,773.1697902571747,773.1702240567298
0.09200000000000008,777.7066413471887,777.6810033975983,773.1706804671246,773.1711007361174
0.09840000000000008,777.6137994254292,777.5902829664184,773.1716504021838,773.1720552271196
0.10480000000000009,777.5362385911825,777.5142566132508,773.1724282625282,773.172822452521
0.1112000000000001,777.4488741692119,777.428852861631,773.1732656610357,773.1736446024915
0.11760000000000011,777.3743888948017,777.355470611315,773.1739506713127,773.1743224143729
0.1238000000000001,777.3023142587374,777.2846297043034,773.1745846507885,773.1749472479023
0.13020000000000012,777.2209775882725,777.2048714270059,773.1752667491296,773.1756170254062
0.1366000000000001,777.1515956216324,777.1363180818723,773.1758239096015,773.1761681783308
0.14300000000000013,777.0844750527651,777.0701708925827,773.1763389707195,773.1766756985224
0.14940000000000014,777.0081369694001,776.9949573004096,773.1768977426229,773.1772255689903
0.15560000000000013,776.9442391969349,776.9318558585545,773.1773441076847,773.1776655263732
0.16200000000000014,776.8818586389486,776.8702532904092,773.1777612074841,773.1780762721501
0.16840000000000016,776.810971022121,776.8002774638337,773.1782132468676,773.178520811555
0.17480000000000015,776.7516787737247,776.7416115065313,773.1785740069843,773.1788761610097
0.18100000000000016,776.6938407093821,776.6844093890393,773.1789107460356,773.1792074115618
0.18740000000000018,776.6281549130457,776.6194692463063,773.1792753518702,773.179565632342
0.19380000000000017,776.5732442172574,776.5650602578507,773.1795660264663,773.1798516343629
0.20020000000000018,776.5114730742199,776.5040832479468,773.1798772992239,773.1801566515934
0.20660000000000017,776.4588869937364,776.4517945059499,773.180130501646,773.1804061051673
0.21280000000000018,776.4081275808567,776.4014793307699,773.1803637915887,773.1806351722437
0.2192000000000002,776.350999032194,776.3450230627915,773.1806136343283,773.1808797567612
0.2256000000000002,776.3023693697761,776.2966167400999,773.1808166755883,773.181079461939
0.2320000000000002,776.25543250359,776.2500429693999,773.1810036506199,773.1812628199478
0.23840000000000022,776.2021572831294,776.1972177429095,773.1812056750609,773.1814606711259
0.2446000000000002,776.1576363530617,776.152987236729,773.181366453569,773.1816182896215
0.2510000000000002,776.1142268314703,776.1098769560951,773.181516271694,773.1817650411621
0.25740000000000024,776.0649473424447,776.0609745539543,773.1816782847559,773.181923556618
0.26380000000000026,776.0237544299715,776.0200125569114,773.1818074178581,773.1820500571873
0.2702000000000002,775.9774120799376,775.9741145986931,773.1819459327253,773.1821854415122
0.27640000000000026,775.9379697123886,775.9347996954519,773.1820588065144,773.1822960291846
0.2828000000000003,775.8998273331201,775.8968458709979,773.1821635367372,773.1823986231287
0.28920000000000023,775.8569030920166,775.8543067287111,773.1822765425171,773.1825091741628
0.29560000000000025,775.820330513177,775.8178013659242,773.1823693721815,773.1826002229004
0.3018000000000003,775.7850017896526,775.782655520342,773.1824561028676,773.1826852734118
0.30820000000000025,775.7451999108757,775.7431891277782,773.1825508136127,773.1827781676241
0.31460000000000027,775.7112733293246,775.7093065890941,773.1826296308103,773.182855681862
0.3210000000000003,775.678487980123,775.6766732926125,773.1827043278533,773.182929213289
0.3274000000000003,775.641219897078,775.6396105140711,773.1827880812422,773.1830117532267
0.3336000000000003,775.6100251534245,775.6085308555591,773.1828577309129,773.1830806093764
0.3400000000000003,775.5795615457374,775.5781946589797,773.1829257880588,773.1831480147897
0.3464000000000003,775.5449172161202,775.5437260835373,773.183003839203,773.1832254506729
0.35280000000000034,775.5159037787017,775.5148027944173,773.183070304121,773.183291648044
0.3592000000000003,775.4832025560657,775.482338629027,773.1831470236722,773.1833681218108
0.36540000000000034,775.4553138648099,775.454475345379,773.1832147171068,773.1834358886634
