Sound Speed (m/s), StdSSpeed (m/s), Damping Paremeter (m^2/s), Std Damping (m^2/s),  Temp (C)
2422.987171264404, 0.20304753217793317, 7.902630739321418e-05, 5.694557087517277e-07, 478.0
2419.462668909225, 0.18643720203427297, 8.164364827146584e-05, 5.231136742715301e-07, 479.0
2421.2819722015397, 0.21424786309839666, 8.035808287621805e-05, 6.017388300361882e-07, 480.0
2421.0814022621444, 0.21153278028557332, 8.012594646794996e-05, 5.944250218882638e-07, 481.0
2417.9605401554572, 0.21417174335845388, 8.041380074361271e-05, 6.01801356738291e-07, 482.0
2419.2497364684714, 0.19587127715585856, 7.102404382779287e-05, 5.499688964878578e-07, 483.0
2412.162025496252, 0.21138005856289305, 7.732260473701971e-05, 5.93398646695426e-07, 484.0
2411.8147091609417, 0.19379722304543837, 7.91346845874548e-05, 5.450217582956422e-07, 485.0
2408.091255154991, 0.19061663361451242, 7.942760833625988e-05, 5.366085179147605e-07, 487.0
2406.51670627022, 0.1980213616976558, 8.095754031210649e-05, 5.580616704902159e-07, 488.0
2408.5639156947495, 0.20707674852843594, 8.04378560612102e-05, 5.840244966376652e-07, 489.0
2401.7907643595386, 0.21257741414347445, 8.205618439989172e-05, 5.99472748037259e-07, 490.0
2403.9289270078093, 0.20988808779393897, 8.042571294006707e-05, 5.923119954282006e-07, 491.0
2402.237542728151, 0.23224495448842938, 8.116036698856594e-05, 6.555588577254216e-07, 492.0
2393.0227635498363, 0.24576129852352413, 8.018587496764011e-05, 6.943129430021403e-07, 493.0
2402.149792027394, 0.19915551576082946, 7.290966697015974e-05, 5.623638104805675e-07, 494.0
2391.9892322175842, 0.2410208750331499, 8.13690165529174e-05, 6.816902353634483e-07, 495.0
2392.3717751276768, 0.21921080711109658, 7.65101616961852e-05, 6.197844689263515e-07, 496.0
2399.486281949449, 0.1884287605338812, 7.271013822611472e-05, 5.324094579561049e-07, 497.0
2387.7822706944185, 0.23299145968777343, 8.265735191166003e-05, 6.590208673395496e-07, 498.0
2398.4830887634776, 0.18546645458310665, 7.693994016891842e-05, 5.246432607991701e-07, 499.0
2396.2729987096313, 0.20006095631439302, 8.041745176015863e-05, 5.662392966274643e-07, 500.0
2392.020934464311, 0.1886995925868848, 8.119499683068558e-05, 5.338556509323535e-07, 501.0
2396.3155463305047, 0.16932128782292885, 7.669080528293286e-05, 4.790718179443174e-07, 502.0
2390.066521126205, 0.182745355504735, 8.089265972707039e-05, 5.172891222206622e-07, 503.0
2392.4487357978123, 0.17107609422735498, 7.820744027082925e-05, 4.843196678582351e-07, 504.0
2384.175736643192, 0.17690732037988072, 8.064037828902207e-05, 5.009446638665604e-07, 505.0
2387.174524797337, 0.16835445466612195, 7.477720568456853e-05, 4.768781027686477e-07, 506.0
2377.5142827690133, 0.18061161281682947, 7.796761373537895e-05, 5.116699491466351e-07, 507.0
2381.6524795665687, 0.17010370346037476, 7.775449676031454e-05, 4.823588489503369e-07, 508.0
2377.7317539114947, 0.1836578086345633, 7.868600609231521e-05, 5.209371232622048e-07, 509.0
2374.1733451379705, 0.1833391249162602, 7.714869582231632e-05, 5.199164320982732e-07, 510.0
2380.7678472989246, 0.18162992643884168, 7.707026501622867e-05, 5.154438827209567e-07, 511.0
2370.548622019044, 0.19248233804490325, 8.138658268481104e-05, 5.465903035140734e-07, 512.0
2381.8349317867255, 0.16952895377198568, 7.218049835953448e-05, 4.807396853933558e-07, 513.0
2372.0947038555664, 0.18737338490784702, 8.09450825540104e-05, 5.321269312480866e-07, 514.0
2380.344938910785, 0.17545823324342177, 7.06785788458601e-05, 4.975497524654868e-07, 515.0
2373.3584913825803, 0.18676679781215216, 7.697099618481213e-05, 5.300694958807822e-07, 516.0
2373.575561595534, 0.16463386404896166, 7.348297008973128e-05, 4.67207633914415e-07, 517.0
2375.7372919197983, 0.16251644144036842, 6.825457811544718e-05, 4.608565288500225e-07, 518.0
2366.426525388874, 0.17327461396533061, 8.018296879940599e-05, 4.922637983225599e-07, 519.0
2370.8457601822793, 0.15416741945740586, 7.428918120742669e-05, 4.3754251993387407e-07, 520.0
2366.6355433359217, 0.15627945044720812, 7.938298812623915e-05, 4.439270462755832e-07, 521.0
2365.794410744106, 0.15352816452373239, 7.944115730102423e-05, 4.361257150773609e-07, 522.0
2366.501051291686, 0.15928152598146889, 7.786381058589257e-05, 4.5236455541807997e-07, 523.0
2360.306688828985, 0.1682705166402269, 8.139794699319841e-05, 4.781616391851688e-07, 524.0
2364.4162964339016, 0.16110455929487974, 7.356522365374241e-05, 4.5725317887793603e-07, 525.0
2358.975577369701, 0.16604340155552375, 7.857965886356204e-05, 4.716297357475406e-07, 526.0
2354.64144567438, 0.1717113574898176, 7.850994220140174e-05, 4.877346460576344e-07, 527.0
2359.1814789730315, 0.16230165107406277, 6.666288511780368e-05, 4.6016849705471946e-07, 528.0
2351.577843904748, 0.17283665261008269, 7.698073966968982e-05, 4.908098154808442e-07, 529.0
2354.634207912133, 0.16621353454601065, 7.011951067938837e-05, 4.7147056576851914e-07, 530.0
2355.5039475716057, 0.1693992026709557, 7.031880003947719e-05, 4.80488726851018e-07, 531.0
2352.0255563151027, 0.17046584057897535, 7.525978248388042e-05, 4.836621133605482e-07, 532.0
2356.605891752343, 0.14874196622457947, 6.689748876140992e-05, 4.215261040064248e-07, 533.0
2353.1256803706337, 0.16435427764305244, 7.793236655503855e-05, 4.663760396545699e-07, 534.0
2352.8252594234136, 0.15527953328280872, 7.397135227100409e-05, 4.4056252708076716e-07, 535.0
2354.5585964207644, 0.15217539201748295, 6.542152787634146e-05, 4.312522982850842e-07, 536.0
2349.495066465719, 0.1675330433997939, 7.638220218791218e-05, 4.754360086138472e-07, 537.0
2349.5922032219323, 0.15569843478856146, 7.476236913064594e-05, 4.4159061497661356e-07, 538.0
2348.2899437302062, 0.14919639027733758, 6.845782296395e-05, 4.2289139915206353e-07, 539.0
2340.3113269554206, 0.12960769136748043, 7.697422711994504e-05, 3.6776035515595017e-07, 541.0
2341.2377755578636, 0.14928937369329134, 7.158474860380736e-05, 4.231490194527083e-07, 542.0
2334.596996541289, 0.1522540479794252, 7.691173498096365e-05, 4.3181317903389004e-07, 543.0
2335.0792358162043, 0.15575819295344925, 7.439405520580924e-05, 4.4155672240714546e-07, 544.0
2338.607981010611, 0.15716301802620036, 6.92459742661754e-05, 4.449705922177557e-07, 545.0
2330.4864864306664, 0.17153345301656484, 7.69374614268262e-05, 4.861612747827702e-07, 546.0
2333.269034243536, 0.16831366856547153, 7.375780664345757e-05, 4.768456776829369e-07, 547.0
2337.8722190379212, 0.1574573820661428, 6.548632073101239e-05, 4.457728688148448e-07, 548.0
2332.575246700725, 0.174847115739032, 7.340176683170652e-05, 4.951143196264556e-07, 549.0
2331.8992266763944, 0.16990219790415012, 6.901413620865187e-05, 4.811744124381412e-07, 550.0
2334.3045670384863, 0.15209505922812422, 6.488359894871569e-05, 4.302883150575225e-07, 551.0
2329.8884256428896, 0.15171811166546367, 6.582387383048576e-05, 4.2942669145616236e-07, 552.0
2326.8654795905477, 0.14885793683379894, 7.029161338609999e-05, 4.214590420004629e-07, 553.0
2330.490078694731, 0.13215396885825284, 6.358983351825808e-05, 3.739353256791264e-07, 554.0
2328.388538823094, 0.14165822557292074, 6.926035377156273e-05, 4.009533628725715e-07, 555.0
2324.907407993843, 0.13594149206191145, 7.382987059656312e-05, 3.846910210321362e-07, 556.0
2326.712449439289, 0.13263643879819018, 6.963957623616373e-05, 3.7532047105561816e-07, 557.0
2325.025185964906, 0.13055591948462625, 6.96011731149845e-05, 3.694957243114059e-07, 558.0
2321.0592328507887, 0.15783108010200367, 7.628679586812656e-05, 4.469673569897068e-07, 559.0
2319.3803424882435, 0.13993591923586426, 7.424291486950697e-05, 3.9617472243314815e-07, 560.0
2320.867348301223, 0.13796834039495406, 6.570646067374772e-05, 3.901420968648251e-07, 561.0
2313.0726625841467, 0.150866086048549, 7.309853865839363e-05, 4.266520045082865e-07, 562.0
2311.691891674923, 0.13928043409863525, 6.80598985520884e-05, 3.9368192483244826e-07, 563.0
2315.8936648116364, 0.1417523141074563, 6.345869272290045e-05, 4.004056197911755e-07, 564.0
2313.249140867403, 0.1398812312900496, 6.809231771641328e-05, 3.9502907624393733e-07, 565.0
2309.24483076405, 0.1432308343907137, 6.924686290392427e-05, 4.041349227782581e-07, 566.0
2313.834486242676, 0.1415898500393219, 6.547032837697883e-05, 3.9945577936303826e-07, 567.0
2314.0450554724525, 0.14165322162422386, 6.520361774693781e-05, 3.994443371089786e-07, 568.0
2310.456785020736, 0.14838957254931834, 6.916840621904768e-05, 4.1843078155382984e-07, 569.0
2309.8012889014767, 0.14644571566412692, 6.895701183453259e-05, 4.130180935923393e-07, 570.0
2312.4741591670327, 0.12941066692473274, 6.311686353505997e-05, 3.6524800036992805e-07, 571.0
2309.326293303437, 0.13163637359442784, 6.675798916387563e-05, 3.71432707354981e-07, 572.0
2305.742793317768, 0.13794800036158478, 7.068485580668389e-05, 3.8937130917734475e-07, 573.0
2306.938898210184, 0.12914577109508454, 6.330346896467596e-05, 3.6452348091237107e-07, 574.0
2305.705627908555, 0.12975859024003766, 6.634394164199193e-05, 3.660588304513085e-07, 575.0
2299.5945725085403, 0.12580974721756416, 6.836017478576151e-05, 3.5478597483958374e-07, 576.0
2300.569430550754, 0.1227111941739181, 6.927729212758434e-05, 3.4589263684366945e-07, 577.0
2301.051695223682, 0.1252172135922266, 6.56827573669433e-05, 3.527007623828055e-07, 578.0
2427.942902945202, 0.24540025494496648, 5.6118839824832e-05, 6.942236876634548e-07, 478.0
2427.065904937073, 0.2279725417879469, 5.726401020671971e-05, 6.451618991388789e-07, 479.0
2424.9417643664897, 0.21926009334918706, 5.755259719699124e-05, 6.20484607019429e-07, 480.0
2423.1237184735824, 0.24104148799232653, 5.013735892661875e-05, 6.816446549310844e-07, 481.0
2422.276734563429, 0.21252903814685029, 5.3933384390352387e-05, 6.013231561620997e-07, 482.0
2419.3031141438323, 0.21346131318496586, 5.787910193014394e-05, 6.042466483350956e-07, 483.0
2419.333837979356, 0.20429950518859202, 5.497564891168588e-05, 5.780925286297806e-07, 484.0
2418.026229369517, 0.20026679898198138, 6.110220277538417e-05, 5.669722688029267e-07, 485.0
2413.121746462897, 0.1893972259044046, 6.19870293126797e-05, 5.365336073722854e-07, 486.0
2411.6072950860134, 0.20291017252241408, 6.559864582101891e-05, 5.750103148106742e-07, 487.0
2411.4499874394537, 0.2023644361847282, 6.341624442105156e-05, 5.733095477460985e-07, 488.0
2409.468464718823, 0.2057401032794488, 6.375513847132856e-05, 5.826694270325705e-07, 489.0
2407.8889400649714, 0.204316195273792, 6.66516127847606e-05, 5.789357145893331e-07, 490.0
2406.7685564999583, 0.20436179183234982, 6.339426117157934e-05, 5.788070638285872e-07, 491.0
2405.474644642323, 0.21062383615786626, 6.063273365928686e-05, 5.962406754467659e-07, 492.0
2403.3674483878535, 0.20196127676791314, 5.731262955904937e-05, 5.715863523097782e-07, 493.0
2401.0209137430716, 0.19891505925570058, 6.167795540436859e-05, 5.62978924951655e-07, 494.0
2402.0205576831413, 0.19078322321811272, 5.002113284428158e-05, 5.393802666276856e-07, 495.0
2398.5192128722642, 0.20163190504576464, 5.3544720212041326e-05, 5.703872583433477e-07, 496.0
2398.997530863048, 0.17316867491256518, 5.6908506379505965e-05, 4.898016710969179e-07, 497.0
2397.3461594916876, 0.16499622793909433, 5.675473111399054e-05, 4.666208425959609e-07, 498.0
2397.918802485183, 0.16994998392020708, 5.2504555329773835e-05, 4.806121687766673e-07, 499.0
2397.771981465079, 0.15198851493409476, 6.031936537714137e-05, 4.300602010322886e-07, 500.0
2394.7878770519665, 0.15506734954980944, 6.176537884999954e-05, 4.391023719421219e-07, 501.0
2394.295272541143, 0.1440476994251809, 6.144497813286509e-05, 4.078097177705593e-07, 502.0
2393.3560145487763, 0.13681340952009258, 5.9638383220274924e-05, 3.870851545376617e-07, 503.0
2391.054025025414, 0.14345933039719994, 6.134880268026965e-05, 4.060970043671791e-07, 504.0
2389.618478237284, 0.14467088256288968, 5.993166980341332e-05, 4.0943350551619595e-07, 505.0
2386.392589097999, 0.1404648931820601, 5.4959944936046646e-05, 3.973003595735265e-07, 506.0
2384.300386086987, 0.14187888888497577, 6.074574126797568e-05, 4.01340153584153e-07, 507.0
2383.2296027922416, 0.1379997667912458, 6.03697102796504e-05, 3.90256963208859e-07, 508.0
2382.355595959307, 0.14434954860224936, 5.594891580149802e-05, 4.081874654659472e-07, 509.0
2380.503081813213, 0.14912325527636103, 6.149294521780206e-05, 4.218388768663663e-07, 510.0
2378.8526079262247, 0.1515079117728217, 6.47425394707829e-05, 4.2848940540137356e-07, 511.0
2380.1311313964643, 0.1542674879515562, 5.5593737164955964e-05, 4.360993718211894e-07, 512.0
2378.842430899089, 0.1533400400004605, 5.7554455214351834e-05, 4.335633658363697e-07, 513.0
2378.2823378869157, 0.14522157853873627, 5.993624089289732e-05, 4.103833443929503e-07, 514.0
2377.5012069532695, 0.14277366856565263, 5.357128815929209e-05, 4.0331365762395444e-07, 515.0
2376.7923869025167, 0.15152084981458241, 5.38427260339773e-05, 4.2815219558167415e-07, 516.0
2373.853068160466, 0.14410671581862486, 5.4880264192148684e-05, 4.0745128988123654e-07, 517.0
2372.1255053614755, 0.13480027258538696, 5.830335544105145e-05, 3.809398913079715e-07, 518.0
2370.7362084219903, 0.13113530039885551, 5.3622704365466624e-05, 3.706944895819094e-07, 519.0
2368.446843207293, 0.12300882720421495, 5.7784741638128366e-05, 3.475494075491807e-07, 520.0
2367.7148590275133, 0.12729119400920966, 6.379915282806149e-05, 3.599806391994673e-07, 521.0
2366.842407277979, 0.12255317070510038, 6.0398540619021535e-05, 3.4645509754366296e-07, 522.0
2365.9247005706607, 0.12210680840251216, 6.347040279372841e-05, 3.452149719786677e-07, 523.0
2365.3573957710682, 0.12699368992999058, 6.431524826944563e-05, 3.5884322019719974e-07, 524.0
2362.4102121371, 0.12600812183852195, 6.317633667047693e-05, 3.5610627962740025e-07, 525.0
2362.093531700806, 0.13062394366306565, 6.117926147250968e-05, 3.692332967662338e-07, 526.0
2358.8174786826753, 0.13084303203652564, 6.33723671143402e-05, 3.696750295794451e-07, 527.0
2357.145903829441, 0.12992252979315708, 5.962216805036132e-05, 3.6691961068830704e-07, 528.0
2355.650936774173, 0.1277821251235343, 5.7296501688806067e-05, 3.609026361027252e-07, 529.0
2354.167788887849, 0.12449511613665089, 6.0109138209659005e-05, 3.5154186132269955e-07, 530.0
2354.4674127853577, 0.1301837803564274, 5.621983720297963e-05, 3.6752562521332845e-07, 531.0
2354.5837158316435, 0.12837190352425148, 5.499302366112292e-05, 3.622412257410722e-07, 532.0
2351.9221752469034, 0.12710555004307814, 6.078167778571042e-05, 3.5896925477276683e-07, 533.0
2353.3781995770623, 0.12255595155538161, 5.4675786346997866e-05, 3.460161166216212e-07, 534.0
2352.7082247222324, 0.11917095804275599, 5.681276763610504e-05, 3.363816013876916e-07, 535.0
2350.4633914710407, 0.12212941334480136, 5.996830956730183e-05, 3.44918741747444e-07, 536.0
2349.8346188449186, 0.11828213128168064, 5.710340570427369e-05, 3.339863137333769e-07, 537.0
2348.5693151059954, 0.1180966307232087, 5.720036465272247e-05, 3.335398334054453e-07, 538.0
2346.180627837283, 0.11754546901106014, 5.801161880327986e-05, 3.3182401466557553e-07, 539.0
2344.2785216359007, 0.11433205336221726, 6.0382851873398644e-05, 3.226099839949119e-07, 540.0
2342.3583362055674, 0.10788499961208164, 5.6937883585084453e-05, 3.0444416304723474e-07, 541.0
2339.6070350537016, 0.1200305735890243, 6.366789206176032e-05, 3.3881454174489285e-07, 542.0
2336.6299793029652, 0.11898757067045979, 6.611541837781742e-05, 3.3586535893532057e-07, 543.0
2338.5554366457336, 0.11460763232927647, 6.007665299201876e-05, 3.233094076552584e-07, 544.0
2336.4359172421655, 0.1203406376476809, 6.48945046007524e-05, 3.393568609275339e-07, 545.0
2334.5597111275224, 0.12017768440322772, 6.540807212590794e-05, 3.389514737553543e-07, 546.0
2336.2155380698077, 0.1264798007354192, 5.848294924125618e-05, 3.565869084655199e-07, 547.0
2334.312618928816, 0.12336499865635038, 5.6488420382661426e-05, 3.477372515935582e-07, 548.0
2332.0327259326873, 0.12143584556836454, 5.911390626026813e-05, 3.4253648974370744e-07, 549.0
2330.949681074515, 0.12722064125990917, 5.68908077618123e-05, 3.5835795371738653e-07, 550.0
2330.3002523150185, 0.12584857355191048, 5.0715307373599336e-05, 3.546723713430499e-07, 551.0
2329.044512585866, 0.12437512471655053, 5.680381392219269e-05, 3.501272821729557e-07, 552.0
2326.3982947341437, 0.11546434515934242, 5.555453871206204e-05, 3.252329476213475e-07, 553.0
