Sound Speed (m/s), StdSSpeed (m/s), Damping Paremeter (m^2/s), Std Damping (m^2/s),  Temp (C)
2384.8921535741224, 0.11870430239106125, 3.469493292031428e-05, 2.468975241791032e-07, 510.0
2380.1158527289804, 0.10916007567709299, 3.0637545802928886e-05, 2.2698217136712123e-07, 511.0
2380.4172125270507, 0.10507683106090601, 3.3164405907961285e-05, 2.1849395361629361e-07, 512.0
2379.18421805538, 0.11688143952441289, 3.275921350779827e-05, 2.4293035823699727e-07, 513.0
2375.9177496396933, 0.10368913698148335, 3.051676050188154e-05, 2.155760777664545e-07, 514.0
2376.2213869629118, 0.10763248265655136, 3.3695672267696916e-05, 2.2375404507127638e-07, 515.0
2373.377616319317, 0.11040200375278346, 3.0588318842829186e-05, 2.2951175573535029e-07, 516.0
2373.553434172749, 0.11021838419280358, 3.330182431149123e-05, 2.291252506884542e-07, 517.0
2372.641277574274, 0.1025362320133286, 3.308692297980865e-05, 2.1312763363316702e-07, 519.0
2370.671275116275, 0.10608022872017046, 3.1054334749431954e-05, 2.2056838983189308e-07, 520.0
2370.953625571635, 0.1024907364775627, 3.3062809291259613e-05, 2.128920766409764e-07, 523.0
2363.335562510619, 0.10948490505118685, 3.189676378520685e-05, 2.2741713019989527e-07, 526.0
2361.3507805757117, 0.0993302153904957, 3.120504779727198e-05, 2.0637462243215923e-07, 527.0
2359.374214413351, 0.10408105193311136, 2.9440318013480678e-05, 2.162743503717835e-07, 528.0
2362.058209656755, 0.10259068064894596, 3.134746469145596e-05, 2.130986182584999e-07, 529.0
2362.318878080953, 0.10387165248832889, 3.212154493244155e-05, 2.1569880596588325e-07, 530.0
2359.7348564226777, 0.10831115309489125, 3.121102659826391e-05, 2.2496159356749776e-07, 531.0
2357.8662824350345, 0.11770001336697425, 3.1197068547788884e-05, 2.444685226030446e-07, 533.0
2355.451506664781, 0.12339158201062067, 3.148024986486203e-05, 2.5629045994927575e-07, 534.0
2352.106278925005, 0.1215230038667698, 3.061233788111325e-05, 2.524532187234959e-07, 535.0
2350.60013270572, 0.11444212457866824, 2.9201307795091298e-05, 2.3782378707092249e-07, 536.0
2348.1235451342213, 0.10952016840321899, 2.8164574701456654e-05, 2.2768387056483118e-07, 538.0
2345.6028915322963, 0.11528061132620843, 2.8594575172572454e-05, 2.396865597113543e-07, 540.0
2343.460608763789, 0.11601936391842706, 2.8035793569481766e-05, 2.412827617155475e-07, 541.0
2341.827704525558, 0.11960160952999142, 2.8751837313738218e-05, 2.487594885902353e-07, 542.0
2339.5901995953573, 0.11253243200838997, 2.7690715244191332e-05, 2.34111107237187e-07, 546.0
2337.8182470915626, 0.1298944380305852, 2.7724643451610154e-05, 2.703715968201814e-07, 547.0
2337.0607523198746, 0.1311876503588187, 2.7818527166446662e-05, 2.729919446069614e-07, 548.0
2334.4555745145976, 0.13439080428271072, 2.8702292689674246e-05, 2.795991964374612e-07, 550.0
2333.3013603144527, 0.13191427688166177, 2.9584949402030178e-05, 2.74275679412995e-07, 551.0
2331.980252584227, 0.12319698200489257, 2.93503041305352e-05, 2.5621005392221747e-07, 552.0
2330.5298872387693, 0.12047719897669576, 3.0506607362939357e-05, 2.5063603405405323e-07, 554.0
2328.6931156718015, 0.11733987533364636, 2.9634799316518296e-05, 2.4409107120311197e-07, 555.0
2326.653780830207, 0.1142715477455172, 2.912586981144179e-05, 2.3771156765481118e-07, 556.0
2325.0752428172655, 0.11393218169026251, 2.8760947549502246e-05, 2.371317028857556e-07, 557.0
2323.1611049644766, 0.11684907537820383, 2.763151303907613e-05, 2.431777351560496e-07, 558.0
2321.7755978563823, 0.11792264839996497, 2.7817403028959854e-05, 2.4555198022189024e-07, 559.0
2320.292505402495, 0.11965238021812788, 2.6099903766385052e-05, 2.493531059671264e-07, 560.0
2319.9955819422726, 0.12260559044793998, 2.5678939471735206e-05, 2.557184424489837e-07, 561.0
2319.036435439077, 0.1239757860269326, 2.6062143881321898e-05, 2.585080637773473e-07, 562.0
2318.042278200729, 0.12887383980576045, 2.6869928273969756e-05, 2.6874728693707654e-07, 563.0
2316.8280006795244, 0.12039949327524735, 2.7417177655087414e-05, 2.51046541852202e-07, 564.0
2315.927087691055, 0.1335582091172535, 2.7935094126911207e-05, 2.782450114627866e-07, 565.0
2312.615445550936, 0.11578266479154338, 2.952508762256379e-05, 2.4104649072795454e-07, 566.0
2315.179229807386, 0.13036087965310314, 2.898890439495119e-05, 2.7159843575079826e-07, 567.0
2313.773720048219, 0.1278744939218852, 2.8686538871490425e-05, 2.667048944744536e-07, 568.0
2313.2652108784773, 0.12116669576528767, 2.9079808975189728e-05, 2.5262576685677054e-07, 569.0
2312.163419808819, 0.11706196683865062, 2.9017979088777488e-05, 2.44029247680088e-07, 570.0
2310.146106857209, 0.11773169225559245, 2.89202750628374e-05, 2.454777413711024e-07, 571.0
2308.095686044068, 0.1143646924782189, 2.86322326775352e-05, 2.382068901813033e-07, 572.0
2307.1979896414537, 0.11444235488870054, 2.8173976366691177e-05, 2.3857125597353896e-07, 573.0
2306.145253186472, 0.10913272048505736, 2.8399148079797055e-05, 2.274416799603373e-07, 574.0
2430.01485055236, 0.1435927652311375, 3.1790275104014505e-05, 2.995139066038107e-07, 473.0
2427.4664224108333, 0.12725657242137264, 3.2104809300862575e-05, 2.654085419336568e-07, 474.0
2427.3352758842434, 0.13027440253574432, 3.1676640296239504e-05, 2.715512546204076e-07, 476.0
2425.89888684903, 0.1265215432051752, 3.1312963936454976e-05, 2.637605989434265e-07, 478.0
2421.9699419104104, 0.14715664902435102, 3.1675566128039126e-05, 3.070037326720114e-07, 480.0
2421.0754107049347, 0.15186194170939477, 3.205224941171365e-05, 3.169592539598223e-07, 481.0
2420.899492939487, 0.1408831626131648, 3.1375944279631914e-05, 2.9370662025461733e-07, 482.0
2418.0589082043625, 0.14123316970386207, 3.080766059420124e-05, 2.9426136045168143e-07, 483.0
2416.7933419054384, 0.1385154508687511, 3.149626521862508e-05, 2.8847327362021944e-07, 484.0
2415.202612065483, 0.13611159341628418, 3.247301710101537e-05, 2.835775193638032e-07, 485.0
2412.2598517529764, 0.12168088848392093, 3.263754491109681e-05, 2.535409680235288e-07, 486.0
2410.005576953072, 0.12895664135282597, 3.294355354064605e-05, 2.6845187980215506e-07, 488.0
2407.0764938619322, 0.11833609687793926, 3.1945275750738005e-05, 2.4638788203865283e-07, 490.0
2404.8695727686677, 0.12504668239987599, 3.092719099217575e-05, 2.600244168537061e-07, 492.0
2404.092795973568, 0.12646241669766875, 3.072775264445896e-05, 2.630956914628823e-07, 493.0
2402.0974704140076, 0.1171606026614392, 3.1594437764923916e-05, 2.43899975906781e-07, 494.0
2401.798476823728, 0.13060429661210482, 3.126778326361059e-05, 2.717561386693506e-07, 496.0
2400.6272661287694, 0.11652477719237497, 3.0696452547116465e-05, 2.4231495538594885e-07, 497.0
2397.8815840511475, 0.11673954517805983, 3.235037396412672e-05, 2.4274961414261325e-07, 499.0
2395.618126522848, 0.12400037124096386, 3.2035452717433454e-05, 2.57922385713695e-07, 501.0
2392.2684346889428, 0.10927309140030786, 3.173673891370157e-05, 2.272697187963234e-07, 502.0
2389.365431361907, 0.12058848439762089, 3.1857397422875774e-05, 2.506596600838669e-07, 504.0
2386.571904053812, 0.11081392868903041, 3.1199310981734834e-05, 2.302579276910984e-07, 505.0
2385.5390866710354, 0.11688586618046644, 3.095716303728827e-05, 2.4289834906153734e-07, 507.0
2382.1496442194975, 0.11512072745909117, 3.120318897434273e-05, 2.39196419955165e-07, 508.0
2380.7783180243628, 0.11760122874966494, 3.098906367246903e-05, 2.44307374370608e-07, 510.0
2379.1588322167277, 0.12408062220566622, 3.070105788473251e-05, 2.5776755873984246e-07, 512.0
2373.9092267225165, 0.10815018497176879, 3.162639062319627e-05, 2.246044583751616e-07, 514.0
2358.3196338334833, 0.10450188782224262, 3.0111025715312753e-05, 2.1711414244865766e-07, 524.0
2354.0050119276866, 0.12421825589774185, 3.0318386428818808e-05, 2.580068838628028e-07, 533.0
2351.7313958405603, 0.11713065166014275, 3.078184167416954e-05, 2.4324677708866086e-07, 535.0
2348.6865317772035, 0.11358883200343875, 3.0626964338186915e-05, 2.3594417954812e-07, 537.0
2344.8477934729017, 0.11003089728503829, 2.9704266468084213e-05, 2.2859263971723523e-07, 539.0
2341.8062420864703, 0.11135286884387872, 2.9567509325193952e-05, 2.3135510965519126e-07, 541.0
2339.5788950882215, 0.109631388197046, 2.9671304400537072e-05, 2.2776837761964271e-07, 543.0
2337.529639021569, 0.10880479672824388, 2.864833850492233e-05, 2.2608407915270063e-07, 545.0
2334.7115661833154, 0.11455587078450956, 2.8597170911074245e-05, 2.3809568242112448e-07, 547.0
2334.1827203535263, 0.1174478111178903, 2.8792436563786723e-05, 2.442620332193598e-07, 549.0
2331.388459843712, 0.11735794365422372, 2.9777747097927424e-05, 2.439311061004126e-07, 551.0
2329.177101737785, 0.11792118905331062, 3.062774451262258e-05, 2.4512445309186e-07, 553.0
2326.576281291744, 0.11307204656914904, 3.046936986238603e-05, 2.3502875287482673e-07, 555.0
2322.877379693194, 0.11324937084638158, 3.0170817061181873e-05, 2.35484682211516e-07, 557.0
2318.9095770510557, 0.10978105782939336, 2.8448979510977187e-05, 2.2846824510028298e-07, 559.0
2316.768037770175, 0.11389770119276982, 2.8325648589347513e-05, 2.3714686365041651e-07, 561.0
2314.767879055305, 0.11177578112022561, 2.8724043278375974e-05, 2.3273425091504575e-07, 563.0
2311.700915687781, 0.12561463294527725, 2.9479727245053427e-05, 2.615405482482191e-07, 568.0
2309.061310350866, 0.117448426908947, 3.0381425941444688e-05, 2.4457353843200263e-07, 570.0
2306.9075501462294, 0.11514610439643427, 3.0207598062091374e-05, 2.399448171758176e-07, 572.0
2306.73456975078, 0.1121818258280609, 2.9129625252949183e-05, 2.3374465952902606e-07, 573.0
