LECROYWM8500,500500138,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,15-Nov-2021 11:29:20,0                 
Time,Ampl
2.2395e-007,0.000268933
2.24e-007,0.000226109
2.2405e-007,0.000190137
2.241e-007,0.000142175
2.2415e-007,7.53697e-005
2.242e-007,3.59719e-005
2.2425e-007,-5.13884e-006
2.243e-007,-4.11107e-005
2.2435e-007,-5.65272e-005
2.244e-007,-9.24991e-005
2.2445e-007,-8.56473e-005
2.245e-007,-8.73603e-005
2.2455e-007,-7.70826e-005
2.246e-007,-3.76848e-005
2.2465e-007,-2.05554e-005
2.247e-007,5.13884e-006
2.2475e-007,3.93978e-005
2.248e-007,6.5092e-005
2.2485e-007,7.02308e-005
2.249e-007,8.73603e-005
2.2495e-007,9.93509e-005
2.25e-007,0.000125045
2.2505e-007,0.000114767
2.251e-007,8.39344e-005
2.2515e-007,8.73603e-005
2.252e-007,7.36567e-005
2.2525e-007,7.36567e-005
2.253e-007,7.02308e-005
2.2535e-007,5.82402e-005
2.254e-007,6.16661e-005
2.2545e-007,6.5092e-005
2.255e-007,8.22214e-005
2.2555e-007,7.87956e-005
2.256e-007,5.31014e-005
2.2565e-007,5.48143e-005
2.257e-007,3.42589e-005
2.2575e-007,2.74071e-005
2.258e-007,4.11107e-005
2.2585e-007,4.45366e-005
2.259e-007,4.96755e-005
2.2595e-007,9.07862e-005
2.26e-007,0.000114767
2.2605e-007,0.000152452
2.261e-007,0.000207267
2.2615e-007,0.000253516
2.262e-007,0.000294627
2.2625e-007,0.000337451
2.263e-007,0.000388839
2.2635e-007,0.000397404
2.264e-007,0.000387126
2.2645e-007,0.000363145
2.265e-007,0.000286062
2.2655e-007,0.000212405
2.266e-007,0.00016273
2.2665e-007,0.000118193
2.267e-007,7.53697e-005
2.2675e-007,4.79625e-005
2.268e-007,3.59719e-005
2.2685e-007,4.96755e-005
2.269e-007,8.73603e-005
2.2695e-007,0.000152452
2.27e-007,0.000203841
2.2705e-007,0.000251803
2.271e-007,0.00027921
2.2715e-007,0.00030833
2.272e-007,0.00032546
2.2725e-007,0.000332312
2.273e-007,0.000298053
2.2735e-007,0.000256942
2.274e-007,0.00022097
2.2745e-007,0.000174721
2.275e-007,0.000152452
2.2755e-007,0.000149026
2.276e-007,0.000159304
2.2765e-007,0.000202128
2.277e-007,0.000253516
2.2775e-007,0.000318608
2.278e-007,0.000393978
2.2785e-007,0.000469347
2.279e-007,0.00051731
2.2795e-007,0.000573837
2.28e-007,0.000597818
2.2805e-007,0.000572124
2.281e-007,0.00054643
2.2815e-007,0.000515597
2.282e-007,0.000448792
2.2825e-007,0.000390552
2.283e-007,0.000335738
2.2835e-007,0.000275784
2.284e-007,0.000253516
2.2845e-007,0.000239813
2.285e-007,0.000244951
2.2855e-007,0.000274071
2.286e-007,0.000301479
2.2865e-007,0.000322034
2.287e-007,0.000381987
2.2875e-007,0.000426524
2.288e-007,0.000440227
2.2885e-007,0.000460783
2.289e-007,0.000479625
2.2895e-007,0.00045907
2.29e-007,0.000448792
2.2905e-007,0.000445366
2.291e-007,0.00042995
2.2915e-007,0.000438514
2.292e-007,0.000462496
2.2925e-007,0.00047106
2.293e-007,0.000477912
2.2935e-007,0.00050018
2.294e-007,0.000520736
2.2945e-007,0.000556708
2.295e-007,0.00056356
2.2955e-007,0.000584115
2.296e-007,0.000596106
2.2965e-007,0.000608096
